Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_9,sma_20,sma_50,sma_200,ema_9,ema_21,ema_50,macd_12_26_9,macd_signal_12_26_9,macd_hist_12_26_9,rsi_14,mfi_14,atr_14,hv_20,obv,vol_sma_20,pivot_high_3,pivot_low_3,bb_mid_20_2,bb_upper_20_2,bb_lower_20_2
1999-03-30,53.5625,54.0,53.03125,53.25,45.03421,4940600,52.28125,51.62152777777778,,,,51.99094657921026,51.534648088646136,51.283293065354854,0.3498831407993066,0.10908927827020133,0.24079386252910528,59.78609922967266,63.35436784547281,1.2432103845490667,,3685400.0,,,,,,
1999-03-31,54.125,54.1875,52.3125,52.46875,44.373508,8256600,52.68125,51.611111111111114,,,,52.08650726336821,51.61956644422376,51.32978157259584,0.3768089377035082,0.16263321015686272,0.2141757275466455,55.11964342231963,53.971967108748004,1.2883382142241335,,-4571200.0,,,,,,
1999-04-01,54.0,54.0625,52.6875,53.5625,45.298496,8715800,52.93125,51.87152777777778,,,,52.38170581069457,51.79619676747614,51.417339157984244,0.4808612408312598,0.22627881629174215,0.2545824245395176,59.8450457721944,63.16276669720428,1.3101533417795526,,4144600.0,,,,,,
1999-04-05,54.429688,55.578125,54.09375,55.5,46.937057,5697200,53.68125,52.416666666666664,,,,53.00536464855566,52.13290615225103,51.57744350472996,0.7114622049247217,0.3233154940183381,0.3881467109063836,66.56146845681296,63.07953024881501,1.3605441745095845,,9841800.0,,,,,,
1999-04-06,55.4375,56.21875,54.96875,55.609375,47.029575,7522400,54.078125,53.171875,,,,53.526166718844536,52.44894877477366,51.735558465328786,0.8927497157680335,0.4372023383682772,0.4555473773997563,66.89806780262941,64.27690076791123,1.3526481620446142,,17364200.0,,,,,,
1999-04-07,56.125,56.25,53.84375,55.03125,46.540649,11923600,54.434375,53.67881944444444,52.21015625,,,53.827183375075634,52.68370343161242,51.86480127061001,0.9784920708074623,0.5454602848561143,0.43303178595134795,63.27255210357965,59.019282650277404,1.4279054361842847,,5440600.0,7195350.0,56.25,,52.21015625,55.81036462013473,48.60994787986527
1999-04-08,54.9375,55.734375,53.8125,55.46875,46.910637,7952400,55.034375,54.029513888888886,52.43046875,,,54.15549670006051,52.93688948328402,52.00613259333119,1.0694185077095,0.6502519294267914,0.41916657828270854,64.82607630562336,52.674258278248494,1.4631889764568358,0.3569448838345977,13393000.0,7331370.0,,53.8125,52.43046875,56.26652189904989,48.594415600950114
1999-04-09,55.375,55.9375,55.21875,55.8125,47.201355,4946800,55.484375,54.48090277777778,52.65546875,,,54.48689736004841,53.19830862116729,52.15540190339663,1.155891716020669,0.751379886745567,0.404511829275102,66.0414929884549,58.487668078572895,1.410014763852776,0.3570102815818327,18339800.0,7094280.0,,,52.65546875,56.73554806091886,48.575389439081135
1999-04-12,54.5,55.8125,54.4375,55.4375,46.884209,10934000,55.471875,54.682291666666664,52.92421875,,,54.67701788803873,53.40187147378845,52.28411163267519,1.180554295569074,0.8372147685102684,0.34333952705880555,63.46509726089656,55.06836930030594,1.4075137092918635,0.3431926189139808,7405800.0,7203800.0,,,52.92421875,56.99323269517391,48.855204804826094
1999-04-13,55.78125,55.90625,54.25,54.6875,46.249928,9962200,55.2875,54.842013888888886,53.08359375,,,54.67911431043099,53.518746794353135,52.37836215688401,1.1265941593683166,0.8950906466818781,0.23150351268643854,58.545768185259675,55.00855406869238,1.4252805871995875,0.33781376086464304,-2556400.0,7383460.0,,,53.08359375,57.167397645359884,48.99978985464011
1999-04-14,55.375,55.4375,52.507813,52.8125,44.66423,21253800,54.84375,54.880208333333336,53.12734375,,,54.30579144834479,53.45454254032103,52.39538717033954,0.9219063699304826,0.9004537913315991,0.0214525785988835,48.437488801075,42.79590850470889,1.5327381881139028,0.36265468329802864,-23810200.0,8200860.0,,,53.12734375,57.17806395632962,49.07662354367038
1999-04-15,53.0,53.617188,51.125,53.53125,45.272076,17650600,54.45625,54.876736111111114,53.22578125,,,54.15088315867584,53.461515945746385,52.43993081071838,0.8083685705711474,0.8820367471795088,-0.07366817660836134,51.86813319571652,33.89786915583478,1.6012703175343383,0.36400479902705907,-6159600.0,8885140.0,,,53.22578125,57.211550484904905,49.24001201509509
1999-04-16,53.40625,53.40625,51.6875,51.96875,43.950661,17274000,53.6875,54.484375,53.19609375,,,53.71445652694067,53.32580995067853,52.42145313186668,0.5855584021776963,0.8227410781791463,-0.23718267600145004,44.87776968697862,26.20243440885247,1.6185902948533142,0.3742862713547384,-23433600.0,9506420.0,,,53.19609375,57.211400029589946,49.18078747041006
1999-04-19,52.3125,52.75,49.007813,49.53125,41.889214,19460600,52.50625,53.80902777777778,53.11171875,,,52.87781522155254,52.9808499551623,52.30811183257779,0.20987455626056573,0.7001677737954303,-0.49029321753486454,36.59259556132389,20.738816791619683,1.7702757737923633,0.40142749916146214,-42894200.0,10121430.0,,,53.11171875,57.36579568144486,48.857641818555145
1999-04-20,49.3125,51.0625,48.84375,50.65625,42.840649,17413600,51.7,53.322916666666664,53.11484375,,,52.43350217724203,52.76952268651118,52.24333293718258,0.0028872176501621993,0.5607116625663767,-0.5578244449162145,41.92195424579064,16.393220026213086,1.802309647092909,0.40813965418712356,-25480600.0,10740870.0,,48.84375,53.11484375,57.36121743269974,48.86847006730026
1999-04-21,51.125,53.1875,50.4375,53.15625,44.954914,10940400,51.76875,53.06597222222222,53.33203125,,,52.57805174179363,52.80467971501016,52.279133606312676,0.040114947027760195,0.4565923194586534,-0.4164773724308932,51.64772553283839,22.421420481124542,1.8700018151577011,0.4189277548181964,-14540200.0,10739770.0,,,53.33203125,57.06520175052896,49.59886074947104
1999-04-22,53.65625,54.75,53.304688,54.59375,46.17065,13630600,51.98125,52.93055555555556,53.53828125,,,52.981191393434905,52.96732246819105,52.369902876653356,0.18349718574778962,0.4019732927164807,-0.21847610696869108,56.190610946914084,24.678278708762107,1.8502695426464368,0.4134039384314177,-909600.0,10998950.0,,,53.53828125,57.054901723097586,50.02166077690241
1999-04-23,54.3125,55.71875,53.75,55.3125,46.778492,7064400,52.65,52.916666666666664,53.68828125,,,53.44745311474793,53.180520425628224,52.485298842274794,0.3510787438817431,0.39179438294953317,-0.04071563906779008,58.30022622207633,25.26985181180575,1.8587324324574057,0.3976523111328956,6154800.0,10945480.0,,,53.68828125,57.24050087843673,50.13606162156328
1999-04-26,55.6875,57.0,55.507813,56.585938,47.855469,5421000,54.0609376,53.127604222222224,53.93007815,,,54.07515009179835,53.4901038414802,52.646108221009115,0.579958736791454,0.4294272537179174,0.15053148307353664,61.80919503212742,24.36964139157537,1.846501544424734,0.4002727122204119,11575800.0,10803720.0,,,53.93007815,57.58368259927355,50.27647370072645
1999-04-27,57.0,57.28125,55.007813,55.71875,47.12207,16482800,55.0734376,53.45052088888889,54.03476565,,,54.40387007343868,53.692708037709274,52.76660397704797,0.6834940618712366,0.48024061534858126,0.20325344652265537,58.216564785885254,23.69390209062783,1.8769969341086816,0.3884594913026907,-4907000.0,11372170.0,57.28125,,54.03476565,57.7706233573959,50.298907942604096
1999-04-28,55.25,55.4375,53.570313,53.8125,45.509922,7676800,55.2046876,53.48177088888889,54.06289065,,,54.28559605875095,53.70359821609934,52.80761950735982,0.6047568486218253,0.5051438620032301,0.09961298661859519,51.17500874041047,23.745179846980534,1.8963855102437759,0.4089248666472586,-12583800.0,11508980.0,,,54.06289065,57.78230572649054,50.34347557350946
1999-04-29,53.5625,53.875,52.25,53.375,45.139931,19148200,54.9609376,53.63802088888889,54.108203149999994,,,54.10347684700076,53.673725650999394,52.82986972275747,0.5012760479435485,0.5043702991912938,-0.0030942512477453166,49.68951871712645,19.378231447605756,1.8770008309406492,0.40630630391029043,-31732000.0,12053560.0,,,54.108203149999994,57.767440203340605,50.44896609665938
1999-04-30,54.125,54.40625,51.8125,53.71875,45.430618,15295200,54.6421876,54.10329866666667,54.116015649999994,,,54.026531477600614,53.67781877363581,52.86472777284541,0.44191045142417096,0.49187832963786926,-0.0499678782136983,50.89561349263285,26.715509511842725,1.9281972001591743,0.4002183271615647,-16436800.0,12382530.0,,,54.116015649999994,57.771011833584126,50.46101946641586
1999-05-03,53.5625,53.78125,52.539063,53.4375,45.192791,11109800,54.0125,54.412326444444446,54.012890649999996,,,53.908725182080495,53.65597161239619,52.88718942881226,0.36792703020330464,0.46708806975095635,-0.09916103954765171,49.84277991217337,26.60404039952394,1.8791964715763763,0.3779523483425562,-27546600.0,12653160.0,,,54.012890649999996,57.61953690461965,50.40624439538034
1999-05-04,53.53125,54.375,52.28125,52.59375,44.479233,15428400,53.3875,54.349826444444446,53.862109399999994,,,53.6457301456644,53.55940601126927,52.87568200023139,0.23846221836127768,0.42136289947302064,-0.18290068111174296,46.720358749595874,27.432035293216288,1.8945217236066352,0.380848726142063,-42975000.0,13048460.0,,,53.862109399999994,57.43975961166792,50.28445918833207
1999-05-05,52.625,54.1875,51.03125,54.1875,45.827072,12642600,53.4625,54.30468755555555,53.8199219,,,53.75408411653152,53.616505464790244,52.927125843359576,0.2614489074495836,0.38938010106833326,-0.12793119361874966,52.74250154760496,34.84687873404111,1.984645171920447,0.39663646848364986,-30332400.0,13084410.0,,51.03125,53.8199219,57.35921720669152,50.280626593308476
1999-05-06,53.6875,54.15625,51.71875,52.21875,44.162071,15173400,53.23125,53.96093755555555,53.657421899999996,,,53.44701729322522,53.489436786172945,52.89934639852195,0.11942766491250723,0.3353896138371681,-0.21596194892466086,45.84851974286751,35.215067150018655,2.0192240882118435,0.41520516078026604,-45505800.0,13445460.0,,,53.657421899999996,57.17634505684189,50.1384987431581
1999-05-07,52.6875,53.125,51.5625,52.96875,44.796375,16430400,53.08125,53.55902777777778,53.5152344,,,53.351363834580184,53.44210162379358,52.90206810838384,0.06662552144428702,0.2816367953585919,-0.21501127391430486,48.60458298188433,35.63900398247469,1.9866009390538548,0.4185573234570381,-29075400.0,14019640.0,,,53.5152344,56.894550978010415,50.13591782198958
1999-05-10,53.3125,53.859375,52.6875,53.5,45.245663,10604200,53.09375,53.3125,53.4183594,,,53.38109106766415,53.44736511253962,52.92551641785898,0.06687597289860037,0.23868463086659358,-0.17180865796799322,50.525389379483535,42.758744141158054,1.9284062291214368,0.42057424976475466,-18471200.0,14003150.0,,,53.4183594,56.674491728746915,50.162227071253085
1999-05-11,53.9375,54.625,53.625,54.34375,45.959209,8800800,53.44375,53.37152777777778,53.401171899999994,,,53.57362285413132,53.52885464776329,52.981133421080195,0.1336177685064115,0.21767125839455717,-0.08405348988814568,53.497950669960034,42.181301112871154,1.8710200698984771,0.42247179963340115,-9670400.0,13945080.0,,,53.401171899999994,56.63263273871972,50.16971106128027
1999-05-12,54.59375,55.65625,53.0,55.46875,46.910637,12507400,53.7,53.604166666666664,53.533984399999994,,,53.95264828330506,53.7052087706939,53.078687012410384,0.27412922924180094,0.22896285256400595,0.045166376677794995,57.19117087301457,41.84240957708332,1.927107922048586,0.4078449611627969,2837000.0,13507760.0,,,53.533984399999994,56.87989069256507,50.18807810743492
1999-05-13,55.90625,56.0,54.1875,54.4375,46.038502,9864000,54.14375,53.68402777777778,53.579296899999996,,,54.04961862664405,53.77178070063082,53.13197379623743,0.29882761894341314,0.24293580583988741,0.05589181310352573,53.033238859880385,42.781391622058194,1.9189216419022586,0.41230455613674677,-7027000.0,13118430.0,56.0,,53.579296899999996,56.949505104496104,50.20908869550389
1999-05-14,53.375,54.0,53.0,53.40625,45.166363,12205400,54.23125,53.68055555555556,53.651171899999994,,,53.92094490131524,53.738550636937106,53.14272972579675,0.23250780894959178,0.2408502064618283,-0.008342397512236532,49.1825031886047,38.167059328944745,1.884534381766383,0.40360989920572454,-19232400.0,12865000.0,,,53.651171899999994,56.93701728422325,50.36532651577674
1999-05-17,52.9375,54.53125,52.414063,54.367188,45.979046,9906800,54.4046876,53.877604222222224,53.89296879999999,,,54.010193521052194,53.79569948812464,53.19074769733413,0.25455420500628634,0.24359100617071994,0.010963198835566401,52.633784301159984,45.38142931486033,1.9011524259259274,0.36228414543959353,-9325600.0,12387310.0,,52.414063,53.89296879999999,56.55475736565589,51.231180234344095
1999-05-18,54.3125,54.625,53.5,54.125,45.77422,9267800,54.3609376,53.870659777777774,54.0664063,,,54.03315481684176,53.825635898295126,53.22738504253672,0.24960627935262636,0.24479406080710123,0.004812218545525132,51.68111778575758,50.236273163455664,1.8457129669312182,0.35730951212982937,-18593400.0,11980020.0,,,54.0664063,56.2491226573277,51.88368994267229
1999-05-19,54.34375,54.90625,53.5,54.875,46.408497,7985600,54.2421876,54.16579866666667,54.1523438,53.20625002,,54.20152385347341,53.92103263481375,53.29199739380979,0.3027142432495893,0.25637809729559885,0.04633614595399044,54.43174674903281,58.366931281975745,1.8143227550075598,0.31881105614119976,-10607800.0,11832280.0,,,54.1523438,56.31946291662115,51.985224683378846
1999-05-20,54.992188,54.992188,53.28125,53.367188,45.133327,5997200,54.0281252,54.210069555555556,54.0910157,53.252343780000004,,54.03465668277873,53.87068312255795,53.29494604503294,0.22059201276146467,0.24922088038877202,-0.028628867627307347,48.45917024336937,52.12328168659603,1.806938129649877,0.3206585004163564,-16605000.0,11450610.0,54.992188,,54.0910157,56.27489599803067,51.90713540196933
1999-05-21,53.53125,53.6875,52.59375,52.875,44.71706,10958600,53.9218752,54.14062511111111,53.969140700000004,53.283593780000004,,53.802725346222985,53.78016647505268,53.2784775726787,0.11447450439884221,0.22227160519078606,-0.10779710079194385,46.65939983248287,52.18652019322019,1.7559961203891716,0.3173121012520054,-27563600.0,11645320.0,,,53.969140700000004,56.138008096232966,51.80027330376704
1999-05-24,52.96875,53.0625,51.1875,51.53125,43.580643,9569800,53.3546876,53.82812511111111,53.7164063,53.31296878,,53.34843027697839,53.57571952277516,53.20995884433837,-0.07716427855648078,0.16238442844133272,-0.2395487069978135,42.06590234728249,54.25491561420423,1.764496397504231,0.31328100526350133,-37133400.0,11852760.0,,,53.7164063,55.77666289534225,51.65614970465776
1999-05-25,51.46875,52.21875,49.625,49.84375,42.153507,17771200,52.4984376,53.20312511111111,53.42265630000001,53.27984378,,52.64749422158272,53.23644956615924,53.077950654364315,-0.36104464379433665,0.057698613994198844,-0.4187432577885355,37.12324751027257,44.73902571463467,1.8237287976825003,0.3275026797470134,-54904600.0,11917180.0,,,53.42265630000001,55.91155490056902,50.93375769943099
1999-05-26,50.5,51.4375,48.9375,51.234375,43.329586,26772000,51.7703126,52.847222333333335,53.29375005000001,53.26578128,,52.36487037726618,53.054442787417486,53.00565356987944,-0.46841051805426304,-0.04752321241549353,-0.4208873056387695,43.060613146792356,41.95920897688454,1.8720338835623218,0.32842596056061757,-28132600.0,12871940.0,,48.9375,53.29375005000001,55.95847824470293,50.62902185529708
1999-05-27,51.03125,51.929688,50.375,51.1875,43.289936,23334800,51.334375,52.600694555555556,53.18437505000001,53.25828128,,52.129396301812946,52.88472071583408,52.93435342988417,-0.5509303851461738,-0.14820464696162958,-0.40272573818454416,42.913512802375806,53.38423917934868,1.8493663204507274,0.3277620942367103,-51467400.0,13081270.0,,,53.18437505000001,56.009790439174054,50.35895966082596
1999-05-28,51.5,52.3125,50.84375,52.03125,44.003498,12969800,51.165625,52.34114588888889,53.100000050000006,53.24765628,,52.10976704145036,52.80713246894007,52.8989376091044,-0.5419966014130964,-0.22696303785192296,-0.3150335635611734,46.459009382382476,53.90917689690123,1.8221794404185325,0.33303496584662445,-38497600.0,12965000.0,52.3125,,53.100000050000006,55.958813773716166,50.241186326283845
1999-06-01,51.9375,52.1875,50.59375,50.875,43.025658,6960200,51.034375,51.980034777777774,52.97187505000001,53.24078128,,51.86281363316029,52.63148406267279,52.81956750678658,-0.6210570659935897,-0.30578184348025633,-0.31527522251333334,42.55824182089268,49.44079799815334,1.8058630518172087,0.3410560813676622,-45457800.0,12757520.0,,,52.97187505000001,55.99213207118432,49.951618028815695
1999-06-02,50.84375,52.0,49.570313,51.734375,43.75243,11996600,51.4125,51.631076444444446,52.92890630000001,53.26359378,,51.837125906528236,52.5499286933389,52.777010937892996,-0.6073673209669792,-0.36609893897760093,-0.24126838198937828,46.17547094385751,42.3471766297437,1.8504219052588369,0.34366059683632444,-33461200.0,12585930.0,,49.570313,52.92890630000001,55.99590468869911,49.861907911300904
1999-06-03,52.125,52.125,50.6875,51.0,43.131355,11147800,51.365625,51.36805555555556,52.769531300000004,53.307343780000004,,51.66970072522259,52.409026084853544,52.70732423444621,-0.6483027934279946,-0.4225397098676797,-0.22576308356031488,43.646094140881495,42.53727930838458,1.8209274834546343,0.32670495178488745,-44609000.0,12511190.0,,,52.769531300000004,55.891925435488915,49.64713716451109
1999-06-04,51.375,52.742188,51.375,52.5625,44.452805,12987200,51.640625,51.333333333333336,52.7867188,53.34921878,,51.84826058017808,52.42297825895776,52.701644852703225,-0.5483428041204874,-0.4477003287182413,-0.10064247540224613,49.93047496661428,49.78666718986067,1.8153032346364462,0.3210257519604629,-31621800.0,12401880.0,,,52.7867188,55.90011880703137,49.67331879296864
1999-06-07,52.929688,53.992188,52.8125,53.65625,45.377792,11491800,51.965625,51.56944444444444,52.82109380000001,53.37609378,,52.209858464142464,52.535093871779786,52.73908034867565,-0.3765269400861726,-0.43346565099182754,0.05693871090565494,53.81322007340027,50.22980539659788,1.7877592893052714,0.3254292760943729,-20130000.0,12154950.0,,,52.82109380000001,55.95804838938892,49.68413921061109
1999-06-08,53.78125,54.03125,52.039063,52.3125,44.24136,8134800,52.253125,51.84375,52.761718800000004,53.38734378,,52.230386771313974,52.51485806525435,52.72235170755111,-0.3448161982919231,-0.4157357604518467,0.07091956215992357,48.80571724226715,45.182153573076924,1.8023612686406092,0.3359928085658755,-28264800.0,12031480.0,54.03125,,52.761718800000004,55.88950751503307,49.63393008496694
1999-06-09,52.5,53.335938,52.46875,53.1875,44.981354,8384400,52.54375,52.060763888888886,52.70390630000001,53.37859378,,52.42180941705118,52.57600733204941,52.74059281705891,-0.2462415008942358,-0.38183690854032454,0.13559540764608874,51.94170827305477,45.23989969615703,1.746723892309137,0.3366311188330052,-19880400.0,12010660.0,,,52.70390630000001,55.75025586273705,49.657556737262965
1999-06-10,52.625,52.9375,51.945313,52.578125,44.465996,9392400,52.859375,52.21527777777778,52.55937505000001,53.36515628,,52.45307253364095,52.57619984731764,52.73422153011543,-0.2148155527804505,-0.34843263738834973,0.13361708460789923,49.660194832591785,44.42206813913517,1.7106855428584846,0.3285123412638215,-29272800.0,11854910.0,,,52.55937505000001,55.31369573166259,49.80505436833742
1999-06-11,52.9375,52.992188,51.3125,51.78125,43.792091,16567600,52.703125,52.1875,52.42656255000001,53.35140628,,52.31870802691276,52.50393167937967,52.696850097561885,-0.2513144190413854,-0.32900899371895687,0.07769457467757146,46.76725792469726,43.13379830897275,1.7084714326543071,0.32647004355647957,-45840400.0,12190090.0,,,52.42656255000001,55.05275385041619,49.800371249583826
1999-06-14,51.96875,51.96875,50.6875,50.804688,42.96616,14136800,52.1328126,52.17968755555555,52.29648445,53.29625004,,52.01590402153021,52.34945498125424,52.622647662363384,-0.35494879666414647,-0.3341969543079948,-0.020751842356151684,43.42839475037901,42.14841208950792,1.6779556160361424,0.3264121033053754,-59977200.0,12286660.0,,50.6875,52.29648445,54.97554425599914,49.61742464400086
1999-06-15,50.929688,51.867188,50.78125,51.5625,43.607071,9147800,51.9828126,52.16059033333333,52.15625005,53.21750004,,51.92522321722417,52.277913619322035,52.58107324423149,-0.3716465820191388,-0.3416868798502236,-0.029959702168915192,46.61357417643527,49.01735768049159,1.6356686434621321,0.3240801016311673,-50829400.0,12248710.0,,,52.15625005,54.66728142130889,49.6452186786911
1999-06-16,52.84375,54.210938,52.78125,54.210938,45.846889,15060200,52.1875002,52.51736122222222,52.160546950000004,53.1895313,,52.38236617377934,52.45364310847457,52.64498950916359,-0.16922219639106828,-0.30719394315839255,0.13797174676732427,55.9484688780642,61.06361242940127,1.7080093117862656,0.37402815105051634,-35769200.0,12538330.0,,,52.160546950000004,54.6860159545226,49.635077945477406
1999-06-17,53.5,55.0625,53.5,54.8125,46.355637,16278200,52.6343752,52.76736122222222,52.15742195,53.185156299999996,,52.86839293902347,52.66808464406779,52.72998992056894,0.03928871766387232,-0.23789741099393957,0.2771861286578119,57.75533396278604,59.67546347657489,1.6976157895158182,0.37282874772405133,-19491000.0,12952960.0,,,52.15742195,54.66886415873274,49.64597974126726
1999-06-18,54.3125,55.21875,54.21875,55.0625,46.567078,5392800,53.2906252,52.92361122222222,52.242187550000004,53.177031299999996,,53.30721435121878,52.88575876733435,52.82146090407604,0.22214725468510466,-0.14588847785813072,0.3680357325432354,58.5168529070608,57.84097076854779,1.6477860902646884,0.3582350222197455,-14098200.0,12922740.0,,,52.242187550000004,55.02529882636766,49.45907627363235
1999-06-21,55.4375,56.742188,55.34375,56.710938,47.961178,10565200,54.4718752,53.41232655555555,52.433984450000004,53.195000060000005,,53.98795908097503,53.233502333940315,52.97398941764169,0.49438022523239766,-0.017834737240025045,0.5122149624724227,63.224315595269516,63.22439708526855,1.6500647981029248,0.36895834316903253,-3533000.0,12903070.0,,,52.433984450000004,55.8560697717568,49.01189912824321
1999-06-22,56.375,57.09375,55.0,55.0,46.514214,10862800,55.1593752,53.613715444444445,52.60742195,53.18625006,,54.19036726478003,53.39409303085483,53.05344081302829,0.5655491198180798,0.09884203417159593,0.46670708564648383,56.10754750541662,63.28413181922824,1.6817565982384302,0.3744681981411553,-14395800.0,12967720.0,57.09375,,52.60742195,56.18494145958882,49.029902440411185
1999-06-23,55.007813,56.0,54.65625,55.867188,47.247593,9607000,55.4906252,53.97916688888889,52.90859385,53.209843819999996,,54.525731411824026,53.61891984623166,53.16378383996836,0.6840406113616453,0.2158817496096058,0.46815886175203947,58.64826337940035,56.79872354030912,1.657613269792828,0.35064566226684524,-4788800.0,12559510.0,,,52.90859385,56.520494342118695,49.29669335788131
1999-06-24,55.84375,55.875,54.5,54.757813,46.309383,14988800,55.4796878,54.30989611111111,53.084765749999995,53.24875008,,54.572147729459225,53.72245558748333,53.226294787420585,0.6805833399343868,0.308822067674562,0.3717612722598248,54.316656076879745,47.92807257350609,1.637426607664769,0.3520547851430533,-19777600.0,11970350.0,,,53.084765749999995,56.69654593430141,49.47298556569858
1999-06-25,55.125,55.5625,54.1875,54.6875,46.249928,8635600,55.4046878,54.74131966666667,53.25976575,53.27187508,,54.59521818356738,53.81018689771212,53.28359695261978,0.6645097017513919,0.379959594489928,0.2845501072614639,54.04420720904915,41.45152530659614,1.6186818499744284,0.35211626790160233,-28413200.0,11235390.0,,54.1875,53.25976575,56.82332934852957,49.69620215147043
1999-06-28,55.15625,56.0625,54.703125,55.984375,47.34671,7666200,55.2593752,55.23263911111111,53.457421999999994,53.35218758,,54.873049546853906,54.007840361556475,53.38950981722293,0.7477980513031639,0.4535272858525752,0.2942707654505887,58.208027918667916,46.51591206399433,1.6012760035476836,0.35647051264995805,-20747000.0,10970210.0,,,53.457421999999994,57.16950939624713,49.74533460375286
1999-06-29,55.9375,56.96875,55.65625,56.75,47.994213,9000400,55.6093752,55.51475711111111,53.751172,53.49656258,,55.24843963748313,54.25712760141498,53.521293745959284,0.8656060396835699,0.5359430366187742,0.3296630030647957,60.48429968888865,46.91708855939876,1.5806491461514205,0.3441743393414245,-11746600.0,11072220.0,,,53.751172,57.53199483518562,49.97034916481437
1999-06-30,56.804688,59.9375,56.132813,57.625,48.734215,19467600,55.9609376,55.82725711111111,54.045703249999995,53.63593758,,55.72375170998651,54.56329781946816,53.68222340298049,1.0178418591874916,0.6323228011325177,0.3855190580549739,62.96685253523372,55.99444562075468,1.7395089928548906,0.3435816610107378,7721000.0,11445770.0,59.9375,,54.045703249999995,58.07463941146166,50.01676708853833
1999-07-01,57.8125,58.34375,56.8125,58.015625,49.064583,6822600,56.6125,56.15538211111111,54.3964845,53.73312508,,56.18212636798921,54.87714574497105,53.85216072051067,1.156676568380739,0.737193554582162,0.419483013798577,64.05261005739109,59.017615520109544,1.7246333505081128,0.3356155750610937,14543600.0,11229510.0,,,54.3964845,58.52919285178694,50.26377614821306
